73_10957,2
73_30036,2
74_10955,2
74_30205,2
75_300521,2
75_300523,2
76_300548,2
77_300557,2
78_300502,2
78_300505,2
79_29194,2
79_29216,2
80_18612,2
80_300535,2
80_300536,2
81_29192,2
81_29272,2
81_29333,2
81_300534,2
82_17027,2
82_29309,2
82_29630,2
83_29198,2
83_29219,2
84_25244,2
84_25298,2
84_29327,2
85_27667,2
86_11001,2
86_25290,2
86_25291,2
86_29592,2
87_29251,2
87_29296,2
88_11000,2
88_29128,2
89_10999,2
89_25285,2
90_11004,2
90_25286,2
91_10997,2
91_10998,2
91_10999,2
92_10962,2
92_10967,2
92_25283,2
93_10966,2
93_15130,2
94_10967,2
94_27647,2
94_29568,2
95_24104,0.8
95_24154,0.8
95_24200,0.8
96_24420,0.8
96_27308,0.8
97_24214,0.8
98_23005,0.8
99_24301,0.8
99_27330,0.8
100_301144,0.8
101_27331,0.8
101_302060,0.8
102_24296,0.8
103_24504,0.8
104_24425,0.8
104_24730,0.8
105_23007,0.8
105_24675,0.8
106_17218,0.8
106_17219,0.8
107_17219,0.8
107_24655,0.8
108_24754,0.8
108_28503,0.8
109_24734,0.8
109_24886,0.8
109_25300,0.8
110_24805,0.8
110_24876,0.8
111_11005,0.8
111_28450,0.8
111_28499,0.8
112_25147,0.8
112_25172,0.8
112_28453,0.8
112_28466,0.8
113_12023,0.8
113_25172,0.8
113_28575,0.8
114_25250,0.8
114_28937,0.8
115_28859,0.8
115_29291,0.8
223_17180,3.2
812_26003,0.8
812_29303,0.8
813_10994,0.8
813_10995,0.8
813_10996,0.8
813_26006,0.8
814_10990,0.8
814_10991,0.8
814_29582,0.8
814_29680,0.8
815_10711,0.8
815_10979,0.8
815_26006,0.8
816_10982,0.8
817_27613,0.8
818_27608,0.8
818_29991,0.8
819_29986,0.8
819_30016,0.8
820_10793,0.8
1476_10955,2
1476_30129,2
1477_10957,2
1477_30020,2
1477_30129,2
1478_25274,2
1478_25275,2
1478_27642,2
1479_29965,2
1480_27643,2
1480_29776,2
1480_29793,2
1480_29845,2
1481_25276,2
1482_10972,2
1483_10977,2
1483_29763,2
1483_29783,2
1483_29819,2
1484_10963,2
1484_10976,2
1484_29763,2
1485_10962,2
1485_10963,2
1485_10964,2
1485_29765,2
1486_12019,2
1486_29562,2
1487_10968,2
1487_10969,2
1487_29456,2
1488_10687,2
1488_29442,2
1488_29523,2
1488_29568,2
1489_12020,2
1489_25280,2
1490_10971,2
1490_25282,2
1490_29523,2
1490_29590,2
1491_27648,2
1492_27636,2
1493_25249,2
1493_25284,2
1494_13799,2
1494_27661,2
1495_25285,2
1495_29244,2
1496_29296,3.2
1496_29369,3.2
1497_10692,2
1497_29322,2
1497_301191,2
1498_10682,2
1498_16403,2
1498_26002,2
1498_26004,2
1499_10996,2
1499_12020,2
1499_27637,2
1500_27627,0.8
1501_27630,0.8
1501_29755,0.8
1502_10992,0.8
1502_10993,0.8
1502_16403,0.8
1503_10989,0.8
1503_10991,0.8
1503_10994,0.8
1503_29541,0.8
1503_29644,0.8
1504_10992,0.8
1504_29364,0.8
1504_29541,0.8
1504_302034,0.8
1505_29303,0.8
1505_29364,0.8
1506_27626,0.8
1506_29582,0.8
1507_10748,0.8
1507_29814,0.8
1508_27628,0.8
1508_29680,0.8
1508_29751,0.8
1509_10988,0.8
1509_29707,0.8
1509_29751,0.8
1509_29756,0.8
1510_10988,0.8
1510_27610,0.8
1511_27609,0.8
1512_10981,0.8
1512_25269,0.8
1513_30172,0.8
1513_30192,0.8
1514_30247,0.8
1515_10981,0.8
1515_10984,0.8
1515_30153,0.8
1516_30062,0.8
1517_29896,0.8
1518_10697,2
1518_11002,2
1518_25260,2
1518_29483,2
1519_27668,2
1519_27669,2
1520_27670,2
1521_25292,2
1521_27674,2
1522_10704,2
1522_27671,2
1522_29149,2
1522_29280,2
1523_29250,2
1523_300524,2
1523_300525,2
1524_27673,2
1524_29294,2
1525_17178,3.2
1526_27684,3.2
1526_27685,3.2
1527_23006,0.8
1527_24343,0.8
1528_27693,3.2
1528_27694,3.2
1529_25241,3.2
1529_27693,3.2
1530_23007,3.2
1530_24588,3.2
1531_24269,0.8
1531_24301,0.8
1532_24269,0.8
1533_24398,0.8
1533_24425,0.8
1533_27332,0.8
1534_17220,0.8
1534_24804,0.8
1535_17218,0.8
1535_24819,0.8
1536_27329,0.8
1536_301107,0.8
1536_301108,0.8
1537_24655,0.8
1537_24726,0.8
1537_27658,0.8
1538_24870,0.8
1538_24876,0.8
1538_27659,0.8
1539_15122,0.8
1540_25299,0.8
1540_301204,0.8
1540_301205,0.8
1541_301199,0.8
1541_301200,0.8
1541_301201,0.8
1542_28580,0.8
1542_301198,0.8
1543_301193,0.8
1576_10783,0.8
1639_27696,3.2
1640_27657,0.8
2774_27677,3.2
2775_24609,3.2
2775_24746,3.2
2776_25307,3.2
2776_27678,3.2
2776_27688,3.2
2777_27689,3.2
2777_27690,3.2
2778_27686,3.2
2778_27697,3.2
2779_17178,3.2
2779_27679,3.2
2780_27691,3.2
2781_24808,3.2
2781_25240,3.2
2782_16759,3.2
2782_24672,3.2
2783_24702,3.2
2783_25240,3.2
2784_25306,3.2
2785_16391,3.2
2786_33922,3.2
2786_300626,3.2
2787_25303,3.2
2787_61974,3.2
2787_300175,3.2
2788_24645,3.2
2788_24764,3.2
2788_300175,3.2
2789_25242,3.2
2789_27703,3.2
2790_24855,3.2
2790_25242,3.2
2791_25241,3.2
2792_27680,3.2
2793_24764,3.2
2793_24825,3.2
2794_24823,3.2
2794_27692,3.2
2795_24848,3.2
2795_24853,3.2
2796_25086,3.2
2796_25100,3.2
2796_28369,3.2
2797_17574,3.2
2797_27701,3.2
2798_17575,3.2
2798_27698,3.2
2799_25075,3.2
2799_27733,3.2
2800_25018,3.2
2800_25074,3.2
2801_25074,3.2
2801_25075,3.2
2802_25308,3.2
2803_24991,3.2
2804_24983,3.2
2804_25018,3.2
2805_27705,5.5
2805_27734,5.5
2805_300573,5.5
2805_300739,5.5
2806_27718,5.5
2806_27730,5.5
2806_27731,5.5
2806_300734,5.5
2807_27716,5.5
2807_27718,5.5
2807_27719,5.5
2807_300733,5.5
2808_17258,5.5
2808_27715,5.5
2808_27717,5.5
2808_28500,5.5
2809_27717,5.5
2809_28472,5.5
2809_300729,5.5
2809_300732,5.5
2810_25164,5.5
2810_27714,5.5
2810_300728,5.5
2810_300732,5.5
2811_27711,3.2
2811_28559,3.2
2812_27660,3.2
2813_28625,5.5
2813_28627,5.5
2813_28691,5.5
2814_28697,5.5
2814_28717,5.5
2815_28735,5.5
2816_27709,5.5
2817_27708,5.5
2817_28861,5.5
2818_28923,5.5
2819_29054,2
2820_27675,5.5
2820_28923,5.5
2821_25262,2
2822_17016,2
2822_29095,2
2823_27665,2
2823_27666,2
2824_27664,2
2824_28974,2
2825_25297,3.2
2825_27663,3.2
2825_28974,3.2
2826_13798,3.2
2826_27662,3.2
2826_29065,3.2
2827_25251,0.8
2828_28728,0.8
2828_301206,0.8
2829_29189,2
2829_29251,2
2830_13803,2
2830_29230,2
2831_27656,2
2831_29230,2
2832_29114,2
2832_29259,2
2833_27654,2
2834_27655,2
2835_25249,2
2835_25286,2
2835_29442,2
2836_25247,2
2836_25248,2
2837_10968,2
2837_25287,2
2837_29369,2
2838_11004,2
2838_27649,2
2839_27649,2
2839_29543,2
2840_10969,2
2840_29537,2
2841_25288,3.2
2841_29456,3.2
2842_11003,3.2
2842_29407,3.2
2842_29456,3.2
2843_29327,2
2843_29340,2
2843_29404,2
2844_25245,2
2844_27652,2
2845_10966,2
2846_25246,3.2
2847_27653,3.2
2848_12017,2
2848_12018,2
2849_27650,2
2850_29537,2
2850_29543,2
2851_29537,2
2851_29562,2
2852_27650,2
2853_10966,2
2854_10970,2
2854_10972,2
2854_10973,2
2855_10970,2
2856_10970,2
2856_10973,2
2856_27645,2
2857_10975,2
2857_29780,2
2858_29686,2
2859_27646,2
2859_29776,2
2860_10959,2
2860_10960,2
2861_25248,2
2861_29230,2
2862_10974,2
2862_25276,2
2862_29780,2
2863_10973,2
2863_29760,2
2864_29999,2
2864_30020,2
2865_25273,2
2865_30044,2
2865_30121,2
2866_25274,2
2867_29999,2
2867_30022,2
2868_25273,2
2868_30022,2
2868_30044,2
2869_25253,2
2869_29875,2
2870_25253,2
2870_25254,2
2871_29590,2
2871_29612,2
2879_10978,2
2879_27635,2
2879_29612,2
2881_25255,0.8
2881_27629,0.8
2882_27611,0.8
2882_27738,0.8
2883_27612,0.8
2884_27611,0.8
2885_27608,0.8
2885_29894,0.8
2889_27682,3.2
2891_29879,2
2892_25252,2
2892_25277,2
2893_12017,2
2894_28388,5.5
2894_300566,5.5
2894_300567,5.5
2894_301216,5.5
2895_17254,5.5
2895_27731,5.5
2895_27732,5.5
2895_27733,5.5
2896_28437,5.5
2896_300567,5.5
2896_300568,5.5
2896_300724,5.5
2897_17256,5.5
2897_28526,5.5
2897_300571,5.5
2897_300735,5.5
2898_28591,5.5
2898_300572,5.5
2898_300735,5.5
2898_300736,5.5
2899_19703,3.2
2900_22275,3.2
2900_23012,3.2
2900_300620,3.2
2901_16393,3.2
2901_24390,3.2
2902_300594,3.2
2903_300595,3.2
2904_300744,3.2
2905_300750,3.2
2906_28409,5.5
2906_300611,5.5
2907_300744,3.2
2907_300745,3.2
2907_300747,3.2
2907_300748,3.2
2908_300610,5.5
2909_300608,5.5
2910_27707,5.5
2911_300611,5.5
2911_300713,5.5
2912_300690,5.5
2912_300697,5.5
2913_115005,5.5
2913_300612,5.5
2914_300555,5.5
2915_301209,3.2
2916_301211,3.2
2916_301212,3.2
2917_32805,3.2
2917_300514,3.2
2918_28643,3.2
2918_300516,3.2
2919_28995,5.5
2920_300547,5.5
2921_300500,3.2
2921_300501,3.2
2922_300540,2
2922_300544,2
2923_300542,2
2924_28902,2
2924_300541,2
2925_300522,2
2926_29068,2
2926_300553,2
2927_28941,2
2928_300554,2
2928_300559,2
2928_300561,2
2929_300551,2
2929_300552,2
2930_29104,2
2930_300560,2
2931_300506,2
2931_300507,2
2931_300508,2
2932_300503,2
2932_300504,2
2933_300509,2
2934_18610,2
2934_300537,2
2934_300538,2
2934_300539,2
2935_301151,0.8
2936_16750,0.8
2936_301145,0.8
2937_13136,0.8
2937_301146,0.8
2938_13832,0.8
2986_301188,0.8
2998_13823,2
2999_301189,2
2999_301190,2
3000_300528,2
3000_300529,2
3000_300530,2
3001_29197,2
3001_300527,2
3002_301105,0.8
3002_301106,0.8
3003_11006,0.8
3003_11008,0.8
3003_11010,0.8
3003_28496,0.8
3004_11009,0.8
3004_301202,0.8
3004_301203,0.8
3005_301196,0.8
3005_301197,0.8
3006_29056,2
3007_301194,0.8
3007_301195,0.8
3008_301192,0.8
3008_301193,0.8
3025_24386,3.2
3025_33922,3.2
3026_17254,5.5
3026_27734,5.5
3026_300570,5.5
3026_300571,5.5
3027_17255,5.5
3027_27730,5.5
3027_300569,5.5
3027_300570,5.5
3028_21244,0.8
3028_301207,0.8
3029_10798,0.8
3029_301208,0.8
3087_115002,2
3087_300541,2
3088_300545,2
3089_300546,2
3090_29380,2
3090_300531,2
3090_300532,2
3090_300533,2
8112_13997,3.2
8114_28943,3.2
8128_28683,2
8128_29073,2
8177_14141,2
8177_29667,2
8177_29678,2
8327_24574,0.8
8894_8327,0.8
9401_29969,0.8
9427_10124,0.8
9427_16843,0.8
9427_35971,0.8
9737_71,2
9737_29853,2
9737_29890,2
10122_30097,0.8
10124_9427,0.8
10374_10376,3.2
10376_10374,3.2
10512_30253,2
10660_10661,0.8
10660_24576,0.8
10661_10662,0.8
10662_10664,0.8
10664_10667,0.8
10667_10668,0.8
10668_13121,0.8
10669_30037,0.8
10670_10671,0.8
10670_30046,0.8
10671_10670,0.8
10671_20019,0.8
10671_30062,0.8
10675_10955,2
10675_30133,2
10675_30253,2
10676_10955,2
10676_10957,2
10676_30116,2
10676_30129,2
10677_10957,2
10677_29980,2
10678_10976,2
10678_10977,2
10678_25254,2
10678_29763,2
10679_10958,2
10679_10977,2
10679_25253,2
10679_29819,2
10680_10958,2
10680_29875,2
10680_29879,2
10681_10682,2
10681_27637,2
10681_29494,2
10682_1498,2
10682_10681,2
10682_16395,2
10683_10997,2
10683_25282,2
10683_29464,2
10684_10997,2
10684_29293,2
10684_29308,2
10685_25249,2
10685_25284,2
10685_29442,2
10686_10687,2
10686_29552,2
10686_29568,2
10687_1488,2
10687_10686,2
10687_10689,2
10688_10969,2
10688_29456,3.2
10688_29530,3.2
10689_10687,2
10689_27649,2
10689_29435,2
10689_29552,2
10690_11000,2
10690_29181,2
10690_29308,2
10691_13819,2
10691_13822,2
10691_301191,2
10692_1497,2
10692_13816,2
10692_13826,2
10692_20147,2
10692_22062,2
10693_26002,2
10693_29322,2
10693_301189,2
10694_25289,2
10694_27643,2
10694_29774,2
10695_66,2
10695_17106,2
10695_25291,2
10696_10697,2
10696_25260,2
10696_25290,2
10697_1518,2
10697_10696,2
10697_25257,2
10698_27667,2
10698_29427,2
10698_29506,2
10699_29319,2
10699_29392,2
10700_18603,2
10700_29227,2
10700_29319,2
10700_29353,2
10701_29272,2
10701_29371,2
10701_29392,2
10701_300534,2
10702_10704,2
10702_27671,2
10702_29192,2
10703_22186,2
10703_300536,2
10703_300538,2
10703_300543,2
10704_1522,2
10704_10702,2
10704_18610,2
10704_18612,2
10704_18615,2
10705_10993,0.8
10705_26003,0.8
10705_29357,0.8
10706_10707,0.8
10706_10993,0.8
10706_29534,0.8
10707_10706,0.8
10707_10995,0.8
10707_29508,0.8
10708_10995,0.8
10708_26006,0.8
10708_29618,0.8
10709_10711,0.8
10709_10716,0.8
10709_29750,0.8
10710_10711,0.8
10710_29618,0.8
10710_29738,0.8
10711_815,0.8
10711_10709,0.8
10711_10710,0.8
10712_10989,0.8
10712_29541,0.8
10712_29567,0.8
10713_10714,0.8
10713_10989,0.8
10713_29644,0.8
10714_10713,0.8
10714_10718,0.8
10714_29657,0.8
10715_10718,0.8
10715_10724,0.8
10715_27629,0.8
10716_10709,0.8
10716_27627,0.8
10716_29637,0.8
10717_10718,0.8
10717_27628,0.8
10717_29657,0.8
10718_10714,0.8
10718_10715,0.8
10718_10717,0.8
10718_27627,0.8
10719_10990,0.8
10719_29657,0.8
10719_29680,0.8
10720_10990,0.8
10720_27626,0.8
10720_29582,0.8
10721_10722,0.8
10721_27630,0.8
10721_29812,0.8
10722_10721,0.8
10722_10725,0.8
10722_29851,0.8
10723_10727,0.8
10723_25255,0.8
10723_29773,0.8
10724_10715,0.8
10724_10725,0.8
10724_29755,0.8
10725_10722,0.8
10725_10724,0.8
10725_25255,0.8
10726_11000,2
10726_29168,2
10726_29244,2
10727_10723,0.8
10727_10731,0.8
10727_27611,0.8
10728_10731,0.8
10728_27610,0.8
10728_29894,0.8
10729_10982,0.8
10729_29773,0.8
10729_29785,0.8
10730_10980,0.8
10730_27612,0.8
10731_10727,0.8
10731_10728,0.8
10731_10980,0.8
10731_10982,0.8
10732_27608,0.8
10732_29894,0.8
10732_29950,0.8
10733_10985,0.8
10733_29870,0.8
10733_29986,0.8
10739_29252,0.8
10748_1507,0.8
10748_15415,0.8
10748_16904,0.8
10781_10782,0.8
10781_29800,0.8
10781_29870,0.8
10782_10781,0.8
10782_15422,0.8
10783_1576,0.8
10783_15425,0.8
10793_820,0.8
10793_10794,0.8
10793_16844,0.8
10794_10793,0.8
10794_10987,0.8
10795_28452,0.8
10795_28453,0.8
10795_28552,0.8
10796_28728,0.8
10796_28742,0.8
10796_301206,0.8
10797_25250,0.8
10797_28937,0.8
10797_301194,0.8
10798_3029,0.8
10798_25251,0.8
10798_301207,0.8
10955_74,2
10955_1476,2
10955_10675,2
10955_10676,2
10956_73,2
10956_29886,2
10956_30115,2
10957_73,2
10957_1477,2
10957_10676,2
10957_10677,2
10958_69,2
10958_10679,2
10958_10680,2
10959_68,2
10959_2860,2
10959_29798,2
10959_29864,2
10960_67,2
10960_2860,2
10960_29808,2
10960_29871,2
10961_70,2
10961_29823,2
10961_29842,2
10962_92,2
10962_1485,2
10962_25278,2
10962_29701,2
10963_1484,2
10963_1485,2
10963_29701,2
10963_29764,2
10964_1485,2
10964_29722,2
10964_29778,2
10965_70,2
10965_29778,2
10966_93,2
10966_2845,2
10966_2853,2
10966_25252,2
10966_29552,2
10966_302001,2
10967_92,2
10967_94,2
10967_29575,2
10967_29701,2
10968_1487,2
10968_2837,2
10968_11004,2
10968_25233,2
10968_25287,2
10969_1487,2
10969_2840,2
10969_10688,2
10969_22158,2
10969_27649,2
10970_2854,2
10970_2855,2
10970_2856,2
10970_22704,2
10970_29647,2
10970_29661,2
10971_1490,2
10971_29485,2
10971_29598,2
10972_1482,2
10972_2854,2
10972_29662,2
10972_29748,2
10973_2854,2
10973_2856,2
10973_2863,2
10973_29737,2
10973_29748,2
10974_2862,2
10974_29798,2
10974_29808,2
10975_68,2
10975_2857,2
10975_29789,2
10975_29798,2
10976_1484,2
10976_10678,2
10976_29689,2
10977_1483,2
10977_10678,2
10977_10679,2
10978_2879,2
10978_12020,2
10978_27636,2
10979_815,0.8
10979_29738,0.8
10979_29750,0.8
10980_10730,0.8
10980_10731,0.8
10980_17671,0.8
10980_27608,0.8
10981_1512,0.8
10981_1515,0.8
10981_30017,0.8
10981_30126,0.8
10982_816,0.8
10982_10729,0.8
10982_10731,0.8
10983_30017,0.8
10983_30031,0.8
10983_300071,0.8
10984_1515,0.8
10984_30046,0.8
10984_30136,0.8
10985_10733,0.8
10985_27609,0.8
10985_30004,0.8
10986_16844,0.8
10986_30114,0.8
10986_30172,0.8
10987_10794,0.8
10987_30027,0.8
10987_30137,0.8
10988_1509,0.8
10988_1510,0.8
10988_29785,0.8
10988_29800,0.8
10989_1503,0.8
10989_10712,0.8
10989_10713,0.8
10990_814,0.8
10990_10719,0.8
10990_10720,0.8
10991_814,0.8
10991_1503,0.8
10991_29567,0.8
10991_29657,0.8
10992_1502,0.8
10992_1504,0.8
10992_26005,0.8
10992_29534,0.8
10993_1502,0.8
10993_10705,0.8
10993_10706,0.8
10994_813,0.8
10994_1503,0.8
10994_29534,0.8
10994_29637,0.8
10995_813,0.8
10995_10707,0.8
10995_10708,0.8
10996_813,0.8
10996_1499,2
10996_29508,2
10996_29618,2
10997_91,2
10997_10683,2
10997_10684,2
10998_91,2
10998_16394,2
10998_29485,2
10999_89,2
10999_91,2
10999_20179,2
10999_22148,2
10999_27648,2
10999_29293,2
11000_88,2
11000_10690,2
11000_10726,2
11001_86,2
11001_29483,2
11001_29630,2
11002_1518,2
11002_25258,2
11002_29592,2
11003_2842,3.2
11003_27652,2
11003_29520,2
11004_90,2
11004_2838,2
11004_10968,2
11004_29435,2
11005_111,0.8
11005_25139,0.8
11005_28476,0.8
11006_3003,0.8
11006_28529,0.8
11006_301205,0.8
11007_28552,0.8
11007_301199,0.8
11008_3003,0.8
11008_301202,0.8
11008_301204,0.8
11009_3004,0.8
11009_301196,0.8
11009_301198,0.8
11010_3003,0.8
11010_28672,3.2
11010_301210,3.2
12017_2848,2
12017_2893,2
12017_29520,2
12017_29533,2
12018_2848,2
12018_29585,2
12018_29593,2
12019_1486,2
12019_29520,2
12019_29585,2
12020_1489,2
12020_1499,2
12020_10978,2
12020_29618,2
12023_113,0.8
12023_25121,0.8
12529_114084,0.8
13117_24587,0.8
13118_24596,0.8
13119_24614,0.8
13120_13118,0.8
13121_13122,0.8
13122_24595,0.8
13123_24595,0.8
13124_24611,0.8
13125_24383,0.8
13126_24464,0.8
13127_24407,0.8
13136_2937,0.8
13136_13137,0.8
13136_301147,0.8
13137_13136,0.8
13137_24226,0.8
13791_13793,0.8
13792_29125,0.8
13793_19928,0.8
13794_13795,3.2
13795_28860,3.2
13796_28977,0.8
13797_29059,0.8
13798_2826,3.2
13798_27661,3.2
13798_29014,3.2
13799_1494,2
13799_29014,2
13799_29114,2
13800_13801,2
13800_29129,2
13801_13800,2
13801_13802,2
13802_13801,2
13802_29153,2
13803_2830,2
13803_13804,2
13803_13805,2
13804_13803,2
13804_29160,2
13805_13803,2
13805_29129,2
13806_29056,2
13806_29128,2
13807_13808,2
13807_29128,2
13808_13807,2
13808_13809,2
13809_13808,2
13809_13810,2
13810_13809,2
13810_13811,2
13811_13810,2
13811_13812,2
13812_13811,2
13812_13813,2
13813_13812,2
13813_13815,2
13814_13815,2
13814_29031,2
13815_13813,2
13815_13814,2
13816_10692,2
13816_301189,2
13817_13818,2
13817_29031,2
13818_13817,2
13818_13820,2
13819_10691,2
13819_13820,2
13820_13818,2
13820_13819,2
13821_13822,2
13821_13825,2
13822_10691,2
13822_13821,2
13823_2998,2
13823_13824,2
13823_13826,2
13824_13823,2
13824_13825,2
13825_13821,2
13825_13824,2
13826_10692,2
13826_13823,2
13827_13828,0.8
13827_28806,0.8
13828_13827,0.8
13828_13829,0.8
13829_13828,0.8
13829_28804,0.8
13830_13831,0.8
13830_28804,0.8
13831_13830,0.8
13831_13832,0.8
13832_2938,0.8
13832_13831,0.8
13832_13833,0.8
13833_13832,0.8
13834_13836,0.8
13834_28856,0.8
13835_13836,0.8
13835_28804,0.8
13836_13834,0.8
13836_13835,0.8
13838_24754,0.8
13932_24234,3.2
13933_13936,2
13933_29264,2
13933_29275,2
13934_13935,2
13934_13936,2
13935_13934,2
13935_13937,2
13936_13933,2
13936_13934,2
13937_13935,2
13937_29406,2
13938_13939,2
13938_29468,2
13939_13938,2
13939_13940,2
13940_13939,2
13940_29595,2
13941_13943,2
13941_29595,2
13942_65,2
13942_13944,2
13942_29645,2
13943_13941,2
13943_13944,2
13944_13942,2
13944_13943,2
13945_13946,2
13945_29572,2
13945_29593,2
13946_13951,2
13946_29645,2
13947_13948,2
13947_13949,2
13947_13957,2
13948_13947,2
13948_25245,2
13948_29533,2
13949_13947,2
13949_13950,2
13950_13949,2
13950_13951,2
13951_13946,2
13951_13950,2
13952_13953,2
13952_29405,2
13953_13952,2
13953_13954,2
13954_13953,2
13954_29453,2
13955_13956,2
13955_29453,2
13956_13955,2
13956_13960,2
13957_13947,2
13957_13958,2
13958_13957,2
13958_13959,2
13959_13958,2
13959_13960,2
13960_13956,2
13960_13959,2
13961_25256,2
13961_29483,2
13967_13968,3.2
13967_24553,3.2
13968_13967,3.2
13990_13993,3.2
13990_28702,3.2
13991_13992,3.2
13991_28702,3.2
13991_300511,3.2
13992_13991,3.2
13992_28844,3.2
13993_52,3.2
13993_13990,3.2
13993_28638,3.2
13994_28831,3.2
13995_13994,3.2
13996_13995,3.2
13997_13996,3.2
13998_13999,3.2
13999_14419,3.2
14005_28841,5.5
14007_29108,0.8
14011_14030,2
14014_28671,5.5
14023_28768,5.5
14023_28771,5.5
14023_28861,5.5
14023_28893,5.5
14024_18213,5.5
14030_28921,2
14035_28734,5.5
14038_28986,3.2
14039_28930,5.5
14040_28887,5.5
14041_28790,5.5
14042_28778,5.5
14049_17027,2
14049_29178,2
14050_28749,3.2
14054_14042,5.5
14141_8177,2
14141_15161,2
14141_29661,2
14419_15105,3.2
15078_15079,3.2
15078_24246,3.2
15078_33922,3.2
15079_15078,3.2
15079_24332,3.2
15079_33859,3.2
15105_8114,3.2
15106_29103,3.2
15107_29134,3.2
15107_32950,3.2
15108_15111,3.2
15108_29134,3.2
15109_15110,3.2
15109_28988,3.2
15110_15109,3.2
15110_15111,3.2
15111_15108,3.2
15111_15110,3.2
15112_15113,3.2
15112_28473,3.2
15113_15112,3.2
15113_15114,3.2
15114_15113,3.2
15114_28560,3.2
15115_15116,3.2
15115_28560,3.2
15116_15115,3.2
15116_15117,3.2
15116_18594,3.2
15117_15116,3.2
15117_15118,3.2
15118_15117,3.2
15118_15119,3.2
15119_15118,3.2
15119_15120,3.2
15120_15119,3.2
15120_28637,3.2
15121_15122,0.8
15121_28505,0.8
15122_1539,0.8
15122_15121,0.8
15122_15123,0.8
15123_15122,0.8
15123_15125,0.8
15124_15125,0.8
15124_24899,0.8
15124_25073,0.8
15125_15123,0.8
15125_15124,0.8
15125_15126,0.8
15126_15125,0.8
15126_28503,0.8
15127_15128,2
15127_29624,2
15128_15127,2
15128_15129,2
15129_15128,2
15129_15160,2
15130_93,2
15130_15131,2
15130_29642,2
15131_15130,2
15131_29661,2
15149_25128,5.5
15150_15152,5.5
15151_15149,5.5
15152_28744,5.5
15153_29044,3.2
15154_28761,3.2
15155_28751,3.2
15156_25046,3.2
15156_25058,0.8
15157_25058,0.8
15157_25073,0.8
15159_27650,2
15159_29562,2
15159_29585,2
15159_302000,2
15160_15129,2
15160_29642,2
15161_14141,2
15161_15162,2
15161_29585,2
15162_15163,2
